index,zip,city,state_id,state_name,county_name,Total
379,1801,Woburn,MA,Massachusetts,Middlesex,2.0
380,1803,Burlington,MA,Massachusetts,Middlesex,1.0
381,1810,Andover,MA,Massachusetts,Essex,10.0
382,1821,Billerica,MA,Massachusetts,Middlesex,1.0
383,1824,Chelmsford,MA,Massachusetts,Middlesex,3.0
385,1827,Dunstable,MA,Massachusetts,Middlesex,1.0
394,1844,Methuen,MA,Massachusetts,Essex,1.0
395,1845,North Andover,MA,Massachusetts,Essex,5.0
404,1867,Reading,MA,Massachusetts,Middlesex,1.0
405,1876,Tewksbury,MA,Massachusetts,Middlesex,1.0
408,1886,Westford,MA,Massachusetts,Middlesex,12.0
409,1887,Wilmington,MA,Massachusetts,Middlesex,2.0
410,1890,Winchester,MA,Massachusetts,Middlesex,2.0
414,1905,Lynn,MA,Massachusetts,Essex,1.0
416,1907,Swampscott,MA,Massachusetts,Essex,2.0
418,1913,Amesbury,MA,Massachusetts,Essex,1.0
420,1921,Boxford,MA,Massachusetts,Essex,1.0
424,1930,Gloucester,MA,Massachusetts,Essex,1.0
427,1940,Lynnfield,MA,Massachusetts,Essex,1.0
443,2019,Bellingham,MA,Massachusetts,Norfolk,1.0
444,2021,Canton,MA,Massachusetts,Norfolk,3.0
446,2026,Dedham,MA,Massachusetts,Norfolk,1.0
448,2032,East Walpole,MA,Massachusetts,Norfolk,1.0
449,2035,Foxboro,MA,Massachusetts,Norfolk,1.0
450,2038,Franklin,MA,Massachusetts,Norfolk,2.0
460,2061,Norwell,MA,Massachusetts,Plymouth,1.0
461,2062,Norwood,MA,Massachusetts,Norfolk,1.0
462,2066,Scituate,MA,Massachusetts,Plymouth,2.0
463,2067,Sharon,MA,Massachusetts,Norfolk,4.0
465,2072,Stoughton,MA,Massachusetts,Norfolk,2.0
467,2090,Westwood,MA,Massachusetts,Norfolk,1.0
469,2108,Boston,MA,Massachusetts,Suffolk,1.0
470,2109,Boston,MA,Massachusetts,Suffolk,1.0
472,2111,Boston,MA,Massachusetts,Suffolk,2.0
473,2113,Boston,MA,Massachusetts,Suffolk,1.0
474,2114,Boston,MA,Massachusetts,Suffolk,3.0
476,2116,Boston,MA,Massachusetts,Suffolk,1.0
480,2121,Dorchester,MA,Massachusetts,Suffolk,1.0
481,2122,Dorchester,MA,Massachusetts,Suffolk,2.0
482,2124,Dorchester Center,MA,Massachusetts,Suffolk,1.0
484,2126,Mattapan,MA,Massachusetts,Suffolk,1.0
485,2127,South Boston,MA,Massachusetts,Suffolk,2.0
486,2128,East Boston,MA,Massachusetts,Suffolk,2.0
488,2130,Jamaica Plain,MA,Massachusetts,Suffolk,2.0
489,2131,Roslindale,MA,Massachusetts,Suffolk,2.0
492,2134,Allston,MA,Massachusetts,Suffolk,1.0
493,2135,Brighton,MA,Massachusetts,Suffolk,1.0
494,2136,Hyde Park,MA,Massachusetts,Suffolk,1.0
495,2138,Cambridge,MA,Massachusetts,Middlesex,2.0
496,2139,Cambridge,MA,Massachusetts,Middlesex,2.0
497,2140,Cambridge,MA,Massachusetts,Middlesex,2.0
500,2143,Somerville,MA,Massachusetts,Middlesex,3.0
501,2144,Somerville,MA,Massachusetts,Middlesex,4.0
502,2145,Somerville,MA,Massachusetts,Middlesex,2.0
503,2148,Malden,MA,Massachusetts,Middlesex,7.0
504,2149,Everett,MA,Massachusetts,Middlesex,1.0
506,2151,Revere,MA,Massachusetts,Suffolk,1.0
507,2152,Winthrop,MA,Massachusetts,Suffolk,1.0
508,2155,Medford,MA,Massachusetts,Middlesex,3.0
511,2170,Quincy,MA,Massachusetts,Norfolk,4.0
512,2171,Quincy,MA,Massachusetts,Norfolk,2.0
513,2176,Melrose,MA,Massachusetts,Middlesex,1.0
514,2180,Stoneham,MA,Massachusetts,Middlesex,1.0
515,2184,Braintree,MA,Massachusetts,Norfolk,1.0
516,2186,Milton,MA,Massachusetts,Norfolk,1.0
519,2190,South Weymouth,MA,Massachusetts,Norfolk,1.0
521,2199,Boston,MA,Massachusetts,Suffolk,1.0
525,2215,Boston,MA,Massachusetts,Suffolk,3.0
532,2332,Duxbury,MA,Massachusetts,Plymouth,1.0
546,2364,Kingston,MA,Massachusetts,Plymouth,2.0
554,2420,Lexington,MA,Massachusetts,Middlesex,10.0
555,2421,Lexington,MA,Massachusetts,Middlesex,7.0
556,2445,Brookline,MA,Massachusetts,Norfolk,1.0
557,2446,Brookline,MA,Massachusetts,Norfolk,1.0
558,2451,Waltham,MA,Massachusetts,Middlesex,2.0
559,2452,Waltham,MA,Massachusetts,Middlesex,2.0
560,2453,Waltham,MA,Massachusetts,Middlesex,1.0
562,2458,Newton,MA,Massachusetts,Middlesex,4.0
563,2459,Newton Center,MA,Massachusetts,Middlesex,7.0
564,2460,Newtonville,MA,Massachusetts,Middlesex,1.0
567,2464,Newton Upper Falls,MA,Massachusetts,Middlesex,2.0
568,2465,West Newton,MA,Massachusetts,Middlesex,1.0
569,2466,Auburndale,MA,Massachusetts,Middlesex,2.0
570,2467,Chestnut Hill,MA,Massachusetts,Norfolk,2.0
572,2472,Watertown,MA,Massachusetts,Middlesex,4.0
573,2474,Arlington,MA,Massachusetts,Middlesex,1.0
574,2476,Arlington,MA,Massachusetts,Middlesex,2.0
575,2478,Belmont,MA,Massachusetts,Middlesex,4.0
577,2482,Wellesley,MA,Massachusetts,Norfolk,1.0
578,2492,Needham,MA,Massachusetts,Norfolk,3.0
579,2493,Weston,MA,Massachusetts,Middlesex,1.0
580,2494,Needham Heights,MA,Massachusetts,Norfolk,2.0
581,2532,Buzzards Bay,MA,Massachusetts,Barnstable,1.0
591,2553,Monument Beach,MA,Massachusetts,Barnstable,1.0
592,2554,Nantucket,MA,Massachusetts,Nantucket,1.0
597,2561,Sagamore,MA,Massachusetts,Barnstable,1.0
639,2673,West Yarmouth,MA,Massachusetts,Barnstable,1.0
643,2713,Cuttyhunk,MA,Massachusetts,Dukes,1.0
649,2721,Fall River,MA,Massachusetts,Bristol,3.0
661,2747,North Dartmouth,MA,Massachusetts,Bristol,1.0
663,2760,North Attleboro,MA,Massachusetts,Bristol,1.0
664,2762,Plainville,MA,Massachusetts,Norfolk,1.0
667,2766,Norton,MA,Massachusetts,Bristol,1.0
671,2771,Seekonk,MA,Massachusetts,Bristol,1.0
675,2790,Westport,MA,Massachusetts,Bristol,1.0
679,2806,Barrington,RI,Rhode Island,Bristol,2.0
680,2807,Block Island,RI,Rhode Island,Washington,1.0
689,2818,East Greenwich,RI,Rhode Island,Kent,2.0
695,2827,Greene,RI,Rhode Island,Kent,1.0
696,2828,Greenville,RI,Rhode Island,Providence,2.0
699,2831,Hope,RI,Rhode Island,Providence,1.0
709,2842,Middletown,RI,Rhode Island,Newport,3.0
710,2852,North Kingstown,RI,Rhode Island,Washington,1.0
714,2860,Pawtucket,RI,Rhode Island,Providence,1.0
717,2864,Cumberland,RI,Rhode Island,Providence,3.0
718,2865,Lincoln,RI,Rhode Island,Providence,1.0
745,2908,Providence,RI,Rhode Island,Providence,1.0
752,2916,Rumford,RI,Rhode Island,Providence,1.0
755,2919,Johnston,RI,Rhode Island,Providence,1.0
756,2920,Cranston,RI,Rhode Island,Providence,1.0
757,2921,Cranston,RI,Rhode Island,Providence,2.0
769,3046,Dunbarton,NH,New Hampshire,Merrimack,1.0
773,3051,Hudson,NH,New Hampshire,Hillsborough,1.0
774,3052,Litchfield,NH,New Hampshire,Hillsborough,1.0
776,3054,Merrimack,NH,New Hampshire,Hillsborough,2.0
779,3060,Nashua,NH,New Hampshire,Hillsborough,4.0
780,3062,Nashua,NH,New Hampshire,Hillsborough,8.0
781,3063,Nashua,NH,New Hampshire,Hillsborough,1.0
782,3064,Nashua,NH,New Hampshire,Hillsborough,1.0
788,3082,Lyndeborough,NH,New Hampshire,Hillsborough,1.0
791,3087,Windham,NH,New Hampshire,Rockingham,1.0
798,3110,Bedford,NH,New Hampshire,Hillsborough,3.0
842,3269,Sanbornton,NH,New Hampshire,Belknap,1.0
858,3303,Concord,NH,New Hampshire,Merrimack,1.0
864,3442,Bennington,NH,New Hampshire,Hillsborough,1.0
868,3446,Swanzey,NH,New Hampshire,Cheshire,1.0
876,3456,Marlow,NH,New Hampshire,Cheshire,1.0
923,3755,Hanover,NH,New Hampshire,Grafton,1.0
929,3773,Newport,NH,New Hampshire,Sullivan,1.0
931,3777,Orford,NH,New Hampshire,Grafton,1.0
935,3782,Sunapee,NH,New Hampshire,Sullivan,1.0
938,3801,Portsmouth,NH,New Hampshire,Rockingham,1.0
957,3833,Exeter,NH,New Hampshire,Rockingham,1.0
977,3855,New Durham,NH,New Hampshire,Strafford,1.0
999,3885,Stratham,NH,New Hampshire,Rockingham,1.0
1025,4015,Casco,ME,Maine,Cumberland,2.0
1026,4017,Chebeague Island,ME,Maine,Cumberland,1.0
1029,4021,Cumberland Center,ME,Maine,Cumberland,1.0
1042,4043,Kennebunk,ME,Maine,York,1.0
1062,4074,Scarborough,ME,Maine,Cumberland,1.0
1073,4092,Westbrook,ME,Maine,Cumberland,1.0
1079,4102,Portland,ME,Maine,Cumberland,1.0
1080,4103,Portland,ME,Maine,Cumberland,2.0
1081,4105,Falmouth,ME,Maine,Cumberland,1.0
1087,4210,Auburn,ME,Maine,Androscoggin,1.0
1102,4239,Jay,ME,Maine,Franklin,1.0
1103,4240,Lewiston,ME,Maine,Androscoggin,1.0
1135,4330,Augusta,ME,Maine,Kennebec,1.0
1151,4358,South China,ME,Maine,Kennebec,1.0
1153,4360,Vienna,ME,Maine,Kennebec,1.0
1167,4418,Greenbush,ME,Maine,Penobscot,1.0
1168,4419,Carmel,ME,Maine,Penobscot,1.0
1171,4424,Danforth,ME,Maine,Washington,1.0
1172,4426,Dover Foxcroft,ME,Maine,Piscataquis,1.0
1174,4428,Eddington,ME,Maine,Penobscot,2.0
1222,4530,Bath,ME,Maine,Sagadahoc,1.0
1238,4562,Phippsburg,ME,Maine,Sagadahoc,1.0
1244,4572,Waldoboro,ME,Maine,Lincoln,1.0
1252,4606,Addison,ME,Maine,Washington,1.0
1254,4609,Bar Harbor,ME,Maine,Hancock,1.0
1270,4631,Eastport,ME,Maine,Washington,1.0
1294,4671,Robbinston,ME,Maine,Washington,1.0
1312,4733,Benedicta,ME,Maine,Aroostook,1.0
1315,4736,Caribou,ME,Maine,Aroostook,1.0
1327,4758,Mars Hill,ME,Maine,Aroostook,1.0
1336,4769,Presque Isle,ME,Maine,Aroostook,1.0
1343,4780,Smyrna Mills,ME,Maine,Aroostook,1.0
1381,4927,Clinton,ME,Maine,Kennebec,1.0
1397,4949,Liberty,ME,Maine,Waldo,1.0
1408,4964,Oquossoc,ME,Maine,Oxford,1.0
1414,4971,Saint Albans,ME,Maine,Somerset,1.0
1416,4974,Searsport,ME,Maine,Waldo,2.0
1432,5009,White River Junction,VT,Vermont,Windsor,1.0
1465,5070,South Strafford,VT,Vermont,Orange,1.0
1514,5346,Putney,VT,Vermont,Windham,1.0
1528,5401,Burlington,VT,Vermont,Chittenden,3.0
1529,5403,South Burlington,VT,Vermont,Chittenden,1.0
1550,5459,Highgate Center,VT,Vermont,Franklin,1.0
1553,5463,Isle La Motte,VT,Vermont,Grand Isle,1.0
1555,5465,Jericho,VT,Vermont,Chittenden,1.0
1556,5468,Milton,VT,Vermont,Chittenden,1.0
1562,5477,Richmond,VT,Vermont,Chittenden,1.0
1581,5649,East Barre,VT,Vermont,Orange,4.0
1584,5652,Eden,VT,Vermont,Lamoille,1.0
1599,5673,Waitsfield,VT,Vermont,Washington,1.0
1625,5748,Hancock,VT,Vermont,Addison,1.0
1696,6001,Avon,CT,Connecticut,Hartford,6.0
1697,6002,Bloomfield,CT,Connecticut,Hartford,3.0
1698,6010,Bristol,CT,Connecticut,Hartford,2.0
1699,6013,Burlington,CT,Connecticut,Hartford,1.0
1701,6018,Canaan,CT,Connecticut,Litchfield,2.0
1712,6032,Farmington,CT,Connecticut,Hartford,1.0
1714,6035,Granby,CT,Connecticut,Hartford,1.0
1715,6037,Berlin,CT,Connecticut,Hartford,2.0
1717,6040,Manchester,CT,Connecticut,Hartford,1.0
1718,6042,Manchester,CT,Connecticut,Hartford,3.0
1720,6051,New Britain,CT,Connecticut,Hartford,1.0
1721,6052,New Britain,CT,Connecticut,Hartford,1.0
1725,6059,North Canton,CT,Connecticut,Hartford,1.0
1728,6062,Plainville,CT,Connecticut,Hartford,1.0
1732,6067,Rocky Hill,CT,Connecticut,Hartford,3.0
1739,6074,South Windsor,CT,Connecticut,Hartford,4.0
1741,6078,Suffield,CT,Connecticut,Hartford,1.0
1743,6080,Suffield,CT,Connecticut,Hartford,1.0
1746,6084,Tolland,CT,Connecticut,Tolland,1.0
1747,6085,Unionville,CT,Connecticut,Hartford,3.0
1748,6088,East Windsor,CT,Connecticut,Hartford,1.0
1749,6089,Weatogue,CT,Connecticut,Hartford,1.0
1750,6090,West Granby,CT,Connecticut,Hartford,2.0
1752,6092,West Simsbury,CT,Connecticut,Hartford,2.0
1754,6095,Windsor,CT,Connecticut,Hartford,2.0
1763,6110,West Hartford,CT,Connecticut,Hartford,1.0
1767,6117,West Hartford,CT,Connecticut,Hartford,1.0
1769,6119,West Hartford,CT,Connecticut,Hartford,1.0
1784,6249,Lebanon,CT,Connecticut,New London,1.0
1787,6255,North Grosvenordale,CT,Connecticut,Windham,3.0
1796,6268,Storrs Mansfield,CT,Connecticut,Tolland,2.0
1799,6278,Ashford,CT,Connecticut,Windham,1.0
1802,6281,Woodstock,CT,Connecticut,Windham,2.0
1803,6282,Woodstock Valley,CT,Connecticut,Windham,1.0
1804,6320,New London,CT,Connecticut,New London,1.0
1805,6330,Baltic,CT,Connecticut,New London,1.0
1808,6333,East Lyme,CT,Connecticut,New London,1.0
1810,6335,Gales Ferry,CT,Connecticut,New London,1.0
1814,6340,Groton,CT,Connecticut,New London,2.0
1819,6355,Mystic,CT,Connecticut,New London,3.0
1822,6360,Norwich,CT,Connecticut,New London,2.0
1825,6371,Old Lyme,CT,Connecticut,New London,1.0
1827,6374,Plainfield,CT,Connecticut,Windham,1.0
1828,6375,Quaker Hill,CT,Connecticut,New London,1.0
1829,6376,South Lyme,CT,Connecticut,New London,1.0
1842,6405,Branford,CT,Connecticut,New Haven,2.0
1844,6410,Cheshire,CT,Connecticut,New Haven,1.0
1847,6414,Cobalt,CT,Connecticut,Middlesex,2.0
1849,6416,Cromwell,CT,Connecticut,Middlesex,1.0
1858,6437,Guilford,CT,Connecticut,New Haven,1.0
1863,6443,Madison,CT,Connecticut,New Haven,1.0
1866,6450,Meriden,CT,Connecticut,New Haven,1.0
1868,6455,Middlefield,CT,Connecticut,Middlesex,1.0
1870,6457,Middletown,CT,Connecticut,Middlesex,1.0
1872,6460,Milford,CT,Connecticut,New Haven,1.0
1873,6461,Milford,CT,Connecticut,New Haven,1.0
1875,6468,Monroe,CT,Connecticut,Fairfield,1.0
1877,6470,Newtown,CT,Connecticut,Fairfield,3.0
1882,6477,Orange,CT,Connecticut,New Haven,1.0
1884,6479,Plantsville,CT,Connecticut,Hartford,1.0
1889,6484,Shelton,CT,Connecticut,Fairfield,5.0
1891,6489,Southington,CT,Connecticut,Hartford,3.0
1892,6492,Wallingford,CT,Connecticut,New Haven,3.0
1895,6511,New Haven,CT,Connecticut,New Haven,1.0
1899,6515,New Haven,CT,Connecticut,New Haven,3.0
1900,6516,West Haven,CT,Connecticut,New Haven,1.0
1902,6518,Hamden,CT,Connecticut,New Haven,1.0
1904,6524,Bethany,CT,Connecticut,New Haven,1.0
1905,6525,Woodbridge,CT,Connecticut,New Haven,3.0
1910,6608,Bridgeport,CT,Connecticut,Fairfield,1.0
1911,6610,Bridgeport,CT,Connecticut,Fairfield,1.0
1912,6611,Trumbull,CT,Connecticut,Fairfield,3.0
1914,6614,Stratford,CT,Connecticut,Fairfield,1.0
1919,6706,Waterbury,CT,Connecticut,New Haven,2.0
1920,6708,Waterbury,CT,Connecticut,New Haven,1.0
1925,6751,Bethlehem,CT,Connecticut,Litchfield,1.0
1934,6762,Middlebury,CT,Connecticut,New Haven,1.0
1936,6770,Naugatuck,CT,Connecticut,New Haven,2.0
1953,6798,Woodbury,CT,Connecticut,Litchfield,1.0
1954,6801,Bethel,CT,Connecticut,Fairfield,3.0
1955,6804,Brookfield,CT,Connecticut,Fairfield,3.0
1956,6807,Cos Cob,CT,Connecticut,Fairfield,2.0
1957,6810,Danbury,CT,Connecticut,Fairfield,5.0
1958,6811,Danbury,CT,Connecticut,Fairfield,1.0
1960,6820,Darien,CT,Connecticut,Fairfield,3.0
1961,6824,Fairfield,CT,Connecticut,Fairfield,3.0
1964,6831,Greenwich,CT,Connecticut,Fairfield,2.0
1965,6840,New Canaan,CT,Connecticut,Fairfield,2.0
1973,6878,Riverside,CT,Connecticut,Fairfield,1.0
1974,6880,Westport,CT,Connecticut,Fairfield,8.0
1975,6883,Weston,CT,Connecticut,Fairfield,3.0
1978,6897,Wilton,CT,Connecticut,Fairfield,1.0
1979,6901,Stamford,CT,Connecticut,Fairfield,1.0
1980,6902,Stamford,CT,Connecticut,Fairfield,2.0
1981,6903,Stamford,CT,Connecticut,Fairfield,1.0
1982,6905,Stamford,CT,Connecticut,Fairfield,2.0
1984,6907,Stamford,CT,Connecticut,Fairfield,1.0
1986,7002,Bayonne,NJ,New Jersey,Hudson,1.0
1987,7003,Bloomfield,NJ,New Jersey,Essex,3.0
1989,7005,Boonton,NJ,New Jersey,Morris,2.0
1990,7006,Caldwell,NJ,New Jersey,Essex,3.0
1993,7010,Cliffside Park,NJ,New Jersey,Bergen,1.0
2001,7020,Edgewater,NJ,New Jersey,Bergen,3.0
2003,7022,Fairview,NJ,New Jersey,Bergen,1.0
2004,7023,Fanwood,NJ,New Jersey,Union,2.0
2005,7024,Fort Lee,NJ,New Jersey,Bergen,3.0
2009,7029,Harrison,NJ,New Jersey,Hudson,1.0
2010,7030,Hoboken,NJ,New Jersey,Hudson,6.0
2011,7031,North Arlington,NJ,New Jersey,Bergen,1.0
2015,7035,Lincoln Park,NJ,New Jersey,Morris,1.0
2016,7036,Linden,NJ,New Jersey,Union,2.0
2017,7039,Livingston,NJ,New Jersey,Essex,13.0
2018,7040,Maplewood,NJ,New Jersey,Essex,2.0
2019,7041,Millburn,NJ,New Jersey,Essex,3.0
2020,7042,Montclair,NJ,New Jersey,Essex,2.0
2021,7043,Montclair,NJ,New Jersey,Essex,2.0
2023,7045,Montville,NJ,New Jersey,Morris,1.0
2024,7046,Mountain Lakes,NJ,New Jersey,Morris,2.0
2027,7052,West Orange,NJ,New Jersey,Essex,5.0
2028,7054,Parsippany,NJ,New Jersey,Morris,4.0
2029,7055,Passaic,NJ,New Jersey,Passaic,1.0
2031,7058,Pine Brook,NJ,New Jersey,Morris,2.0
2032,7059,Warren,NJ,New Jersey,Somerset,1.0
2034,7062,Plainfield,NJ,New Jersey,Union,2.0
2036,7064,Port Reading,NJ,New Jersey,Middlesex,2.0
2039,7067,Colonia,NJ,New Jersey,Middlesex,3.0
2041,7069,Watchung,NJ,New Jersey,Somerset,1.0
2042,7070,Rutherford,NJ,New Jersey,Bergen,5.0
2048,7076,Scotch Plains,NJ,New Jersey,Union,1.0
2050,7078,Short Hills,NJ,New Jersey,Essex,2.0
2053,7081,Springfield,NJ,New Jersey,Union,1.0
2054,7082,Towaco,NJ,New Jersey,Morris,3.0
2055,7083,Union,NJ,New Jersey,Union,2.0
2056,7086,Weehawken,NJ,New Jersey,Hudson,3.0
2059,7090,Westfield,NJ,New Jersey,Union,3.0
2061,7093,West New York,NJ,New Jersey,Hudson,4.0
2062,7094,Secaucus,NJ,New Jersey,Hudson,3.0
2063,7095,Woodbridge,NJ,New Jersey,Middlesex,1.0
2064,7102,Newark,NJ,New Jersey,Essex,1.0
2067,7105,Newark,NJ,New Jersey,Essex,2.0
2071,7109,Belleville,NJ,New Jersey,Essex,1.0
2073,7111,Irvington,NJ,New Jersey,Essex,1.0
2079,7204,Roselle Park,NJ,New Jersey,Union,1.0
2080,7205,Hillside,NJ,New Jersey,Union,1.0
2081,7206,Elizabethport,NJ,New Jersey,Union,1.0
2083,7302,Jersey City,NJ,New Jersey,Hudson,10.0
2084,7304,Jersey City,NJ,New Jersey,Hudson,2.0
2085,7305,Jersey City,NJ,New Jersey,Hudson,1.0
2086,7306,Jersey City,NJ,New Jersey,Hudson,5.0
2087,7307,Jersey City,NJ,New Jersey,Hudson,3.0
2088,7310,Jersey City,NJ,New Jersey,Hudson,1.0
2089,7311,Jersey City,NJ,New Jersey,Hudson,1.0
2090,7401,Allendale,NJ,New Jersey,Bergen,1.0
2094,7410,Fair Lawn,NJ,New Jersey,Bergen,2.0
2096,7417,Franklin Lakes,NJ,New Jersey,Bergen,4.0
2104,7430,Mahwah,NJ,New Jersey,Bergen,2.0
2107,7436,Oakland,NJ,New Jersey,Bergen,2.0
2108,7438,Oak Ridge,NJ,New Jersey,Morris,1.0
2109,7439,Ogdensburg,NJ,New Jersey,Sussex,1.0
2112,7444,Pompton Plains,NJ,New Jersey,Morris,1.0
2114,7450,Ridgewood,NJ,New Jersey,Bergen,7.0
2115,7452,Glen Rock,NJ,New Jersey,Bergen,4.0
2116,7456,Ringwood,NJ,New Jersey,Passaic,1.0
2118,7458,Saddle River,NJ,New Jersey,Bergen,2.0
2121,7462,Vernon,NJ,New Jersey,Sussex,1.0
2124,7470,Wayne,NJ,New Jersey,Passaic,6.0
2125,7480,West Milford,NJ,New Jersey,Passaic,1.0
2126,7481,Wyckoff,NJ,New Jersey,Bergen,2.0
2138,7524,Paterson,NJ,New Jersey,Passaic,1.0
2139,7601,Hackensack,NJ,New Jersey,Bergen,1.0
2142,7605,Leonia,NJ,New Jersey,Bergen,6.0
2148,7624,Closter,NJ,New Jersey,Bergen,2.0
2149,7626,Cresskill,NJ,New Jersey,Bergen,3.0
2151,7628,Dumont,NJ,New Jersey,Bergen,2.0
2153,7631,Englewood,NJ,New Jersey,Bergen,2.0
2154,7632,Englewood Cliffs,NJ,New Jersey,Bergen,1.0
2157,7642,Hillsdale,NJ,New Jersey,Bergen,1.0
2158,7643,Little Ferry,NJ,New Jersey,Bergen,1.0
2160,7645,Montvale,NJ,New Jersey,Bergen,3.0
2163,7648,Norwood,NJ,New Jersey,Bergen,1.0
2165,7650,Palisades Park,NJ,New Jersey,Bergen,6.0
2166,7652,Paramus,NJ,New Jersey,Bergen,1.0
2168,7657,Ridgefield,NJ,New Jersey,Bergen,4.0
